date,name,size,type,price
2015-03-04,bbq_ckn,L,chicken,20.75
2015-03-04,bbq_ckn,L,chicken,20.75
2015-06-19,bbq_ckn,S,chicken,12.75
2015-06-19,bbq_ckn,S,chicken,12.75
2015-03-04,bbq_ckn,M,chicken,16.75
2015-02-05,bbq_ckn,L,chicken,20.75
2015-09-16,bbq_ckn,M,chicken,16.75
2015-07-14,bbq_ckn,L,chicken,20.75
2015-09-16,bbq_ckn,M,chicken,16.75
2015-09-16,bbq_ckn,L,chicken,20.75
2015-02-05,bbq_ckn,M,chicken,16.75
2015-03-04,bbq_ckn,L,chicken,20.75
2015-03-04,bbq_ckn,L,chicken,20.75
2015-03-04,bbq_ckn,M,chicken,16.75
2015-06-19,bbq_ckn,L,chicken,20.75
2015-09-16,bbq_ckn,M,chicken,16.75
2015-06-19,bbq_ckn,M,chicken,16.75
2015-09-15,bbq_ckn,M,chicken,16.75
2015-06-19,bbq_ckn,L,chicken,20.75
2015-12-08,bbq_ckn,M,chicken,16.75
2015-11-25,bbq_ckn,S,chicken,12.75
2015-12-08,bbq_ckn,L,chicken,20.75
2015-03-03,bbq_ckn,M,chicken,16.75
2015-09-02,bbq_ckn,M,chicken,16.75
2015-09-15,bbq_ckn,M,chicken,16.75
2015-03-03,bbq_ckn,L,chicken,20.75
2015-03-03,bbq_ckn,L,chicken,20.75
2015-09-15,bbq_ckn,M,chicken,16.75
2015-02-06,bbq_ckn,L,chicken,20.75
2015-07-13,bbq_ckn,L,chicken,20.75
2015-09-01,bbq_ckn,M,chicken,16.75
2015-03-03,bbq_ckn,S,chicken,12.75
2015-09-01,bbq_ckn,L,chicken,20.75
2015-09-15,bbq_ckn,L,chicken,20.75
2015-07-13,bbq_ckn,M,chicken,16.75
2015-03-03,bbq_ckn,M,chicken,16.75
2015-03-04,bbq_ckn,L,chicken,20.75
2015-09-01,bbq_ckn,M,chicken,16.75
2015-02-07,bbq_ckn,L,chicken,20.75
2015-09-02,bbq_ckn,M,chicken,16.75
2015-02-07,bbq_ckn,M,chicken,16.75
2015-02-08,bbq_ckn,M,chicken,16.75
2015-07-11,bbq_ckn,M,chicken,16.75
2015-09-13,bbq_ckn,L,chicken,20.75
2015-02-27,bbq_ckn,L,chicken,20.75
2015-02-08,bbq_ckn,M,chicken,16.75
2015-07-11,bbq_ckn,M,chicken,16.75
2015-09-13,bbq_ckn,L,chicken,20.75
2015-06-23,bbq_ckn,M,chicken,16.75
2015-09-13,bbq_ckn,L,chicken,20.75
2015-12-07,bbq_ckn,S,chicken,12.75
2015-07-11,bbq_ckn,L,chicken,20.75
2015-11-26,bbq_ckn,S,chicken,12.75
2015-02-27,bbq_ckn,L,chicken,20.75
2015-09-03,bbq_ckn,L,chicken,20.75
2015-02-08,bbq_ckn,M,chicken,16.75
2015-02-27,bbq_ckn,M,chicken,16.75
2015-09-13,bbq_ckn,S,chicken,12.75
2015-11-26,bbq_ckn,S,chicken,12.75
2015-02-27,bbq_ckn,M,chicken,16.75
2015-02-27,bbq_ckn,M,chicken,16.75
2015-09-13,bbq_ckn,S,chicken,12.75
2015-09-03,bbq_ckn,S,chicken,12.75
2015-02-07,bbq_ckn,M,chicken,16.75
2015-02-27,bbq_ckn,L,chicken,20.75
2015-06-24,bbq_ckn,L,chicken,20.75
2015-06-24,bbq_ckn,M,chicken,16.75
2015-06-24,bbq_ckn,M,chicken,16.75
2015-07-10,bbq_ckn,L,chicken,20.75
2015-09-03,bbq_ckn,L,chicken,20.75
2015-02-08,bbq_ckn,M,chicken,16.75
2015-11-27,bbq_ckn,L,chicken,20.75
2015-02-08,bbq_ckn,M,chicken,16.75
2015-11-27,bbq_ckn,M,chicken,16.75
2015-02-08,bbq_ckn,L,chicken,20.75
2015-06-24,bbq_ckn,S,chicken,12.75
2015-06-24,bbq_ckn,M,chicken,16.75
2015-02-26,bbq_ckn,L,chicken,20.75
2015-06-24,bbq_ckn,L,chicken,20.75
2015-11-27,bbq_ckn,L,chicken,20.75
2015-11-27,bbq_ckn,M,chicken,16.75
2015-06-24,bbq_ckn,M,chicken,16.75
2015-06-24,bbq_ckn,L,chicken,20.75
2015-06-24,bbq_ckn,S,chicken,12.75
2015-11-26,bbq_ckn,L,chicken,20.75
2015-11-26,bbq_ckn,L,chicken,20.75
2015-07-11,bbq_ckn,L,chicken,20.75
2015-06-23,bbq_ckn,L,chicken,20.75
2015-07-12,bbq_ckn,L,chicken,20.75
2015-09-02,bbq_ckn,S,chicken,12.75
2015-02-28,bbq_ckn,S,chicken,12.75
2015-02-28,bbq_ckn,S,chicken,12.75
2015-06-22,bbq_ckn,L,chicken,20.75
2015-11-26,bbq_ckn,L,chicken,20.75
2015-11-26,bbq_ckn,L,chicken,20.75
2015-06-22,bbq_ckn,M,chicken,16.75
2015-11-26,bbq_ckn,M,chicken,16.75
2015-06-22,bbq_ckn,S,chicken,12.75
2015-09-14,bbq_ckn,L,chicken,20.75
2015-02-07,bbq_ckn,M,chicken,16.75
2015-03-01,bbq_ckn,L,chicken,20.75
2015-09-14,bbq_ckn,M,chicken,16.75
2015-02-07,bbq_ckn,M,chicken,16.75
2015-12-07,bbq_ckn,M,chicken,16.75
2015-06-22,bbq_ckn,L,chicken,20.75
2015-06-22,bbq_ckn,L,chicken,20.75
2015-06-21,bbq_ckn,L,chicken,20.75
2015-02-28,bbq_ckn,L,chicken,20.75
2015-02-28,bbq_ckn,M,chicken,16.75
2015-07-11,bbq_ckn,M,chicken,16.75
2015-12-07,bbq_ckn,M,chicken,16.75
2015-09-13,bbq_ckn,L,chicken,20.75
2015-02-27,bbq_ckn,L,chicken,20.75
2015-09-03,bbq_ckn,L,chicken,20.75
2015-12-07,bbq_ckn,M,chicken,16.75
2015-11-26,bbq_ckn,L,chicken,20.75
2015-06-23,bbq_ckn,L,chicken,20.75
2015-07-11,bbq_ckn,M,chicken,16.75
2015-02-28,bbq_ckn,L,chicken,20.75
2015-02-07,bbq_ckn,S,chicken,12.75
2015-06-22,bbq_ckn,L,chicken,20.75
2015-02-28,bbq_ckn,M,chicken,16.75
2015-07-11,bbq_ckn,S,chicken,12.75
2015-07-11,bbq_ckn,M,chicken,16.75
2015-06-22,bbq_ckn,L,chicken,20.75
2015-02-28,bbq_ckn,L,chicken,20.75
2015-02-28,bbq_ckn,M,chicken,16.75
2015-09-14,bbq_ckn,L,chicken,20.75
2015-09-03,bbq_ckn,L,chicken,20.75
2015-07-14,bbq_ckn,L,chicken,20.75
2015-11-24,bbq_ckn,L,chicken,20.75
2015-03-04,bbq_ckn,M,chicken,16.75
2015-02-03,bbq_ckn,M,chicken,16.75
2015-03-08,bbq_ckn,S,chicken,12.75
2015-09-18,bbq_ckn,S,chicken,12.75
2015-02-03,bbq_ckn,S,chicken,12.75
2015-03-08,bbq_ckn,S,chicken,12.75
2015-12-10,bbq_ckn,L,chicken,20.75
2015-03-08,bbq_ckn,M,chicken,16.75
2015-11-22,bbq_ckn,L,chicken,20.75
2015-03-08,bbq_ckn,M,chicken,16.75
2015-03-08,bbq_ckn,L,chicken,20.75
2015-07-16,bbq_ckn,M,chicken,16.75
2015-07-16,bbq_ckn,M,chicken,16.75
2015-11-22,bbq_ckn,L,chicken,20.75
2015-11-22,bbq_ckn,L,chicken,20.75
2015-06-15,bbq_ckn,L,chicken,20.75
2015-06-15,bbq_ckn,L,chicken,20.75
2015-02-03,bbq_ckn,M,chicken,16.75
2015-11-21,bbq_ckn,S,chicken,12.75
2015-03-08,bbq_ckn,M,chicken,16.75
2015-07-16,bbq_ckn,L,chicken,20.75
2015-11-22,bbq_ckn,L,chicken,20.75
2015-02-03,bbq_ckn,S,chicken,12.75
2015-03-07,bbq_ckn,L,chicken,20.75
2015-11-22,bbq_ckn,M,chicken,16.75
2015-11-23,bbq_ckn,L,chicken,20.75
2015-03-07,bbq_ckn,S,chicken,12.75
2015-02-03,bbq_ckn,M,chicken,16.75
2015-02-03,bbq_ckn,L,chicken,20.75
2015-09-17,bbq_ckn,M,chicken,16.75
2015-12-09,bbq_ckn,L,chicken,20.75
2015-03-07,bbq_ckn,L,chicken,20.75
2015-07-15,bbq_ckn,L,chicken,20.75
2015-02-03,bbq_ckn,S,chicken,12.75
2015-03-07,bbq_ckn,M,chicken,16.75
2015-03-07,bbq_ckn,M,chicken,16.75
2015-02-03,bbq_ckn,S,chicken,12.75
2015-03-07,bbq_ckn,M,chicken,16.75
2015-07-16,bbq_ckn,L,chicken,20.75
2015-06-16,bbq_ckn,L,chicken,20.75
2015-06-16,bbq_ckn,L,chicken,20.75
2015-07-16,bbq_ckn,M,chicken,16.75
2015-03-08,bbq_ckn,L,chicken,20.75
2015-12-09,bbq_ckn,L,chicken,20.75
2015-03-08,bbq_ckn,L,chicken,20.75
2015-06-15,bbq_ckn,M,chicken,16.75
2015-03-08,bbq_ckn,M,chicken,16.75
2015-03-08,bbq_ckn,L,chicken,20.75
2015-02-02,bbq_ckn,M,chicken,16.75
2015-11-21,bbq_ckn,S,chicken,12.75
2015-07-16,bbq_ckn,S,chicken,12.75
2015-03-09,bbq_ckn,M,chicken,16.75
2015-06-14,bbq_ckn,L,chicken,20.75
2015-08-31,bbq_ckn,L,chicken,20.75
2015-06-14,bbq_ckn,S,chicken,12.75
2015-09-18,bbq_ckn,L,chicken,20.75
2015-08-31,bbq_ckn,M,chicken,16.75
2015-12-10,bbq_ckn,M,chicken,16.75
2015-09-18,bbq_ckn,M,chicken,16.75
2015-02-02,bbq_ckn,S,chicken,12.75
2015-07-16,bbq_ckn,M,chicken,16.75
2015-06-14,bbq_ckn,L,chicken,20.75
2015-06-14,bbq_ckn,M,chicken,16.75
2015-11-21,bbq_ckn,M,chicken,16.75
2015-07-16,bbq_ckn,S,chicken,12.75
2015-09-18,bbq_ckn,M,chicken,16.75
2015-06-14,bbq_ckn,M,chicken,16.75
2015-03-09,bbq_ckn,S,chicken,12.75
2015-06-14,bbq_ckn,M,chicken,16.75
2015-06-14,bbq_ckn,M,chicken,16.75
2015-06-15,bbq_ckn,L,chicken,20.75
2015-03-08,bbq_ckn,M,chicken,16.75
2015-03-08,bbq_ckn,S,chicken,12.75
2015-07-16,bbq_ckn,M,chicken,16.75
2015-07-16,bbq_ckn,M,chicken,16.75
2015-02-02,bbq_ckn,L,chicken,20.75
2015-03-09,bbq_ckn,L,chicken,20.75
2015-06-15,bbq_ckn,M,chicken,16.75
2015-07-16,bbq_ckn,L,chicken,20.75
2015-06-15,bbq_ckn,S,chicken,12.75
2015-06-15,bbq_ckn,S,chicken,12.75
2015-06-15,bbq_ckn,M,chicken,16.75
2015-03-09,bbq_ckn,S,chicken,12.75
2015-03-09,bbq_ckn,M,chicken,16.75
2015-12-10,bbq_ckn,S,chicken,12.75
2015-03-09,bbq_ckn,S,chicken,12.75
2015-02-02,bbq_ckn,M,chicken,16.75
2015-06-15,bbq_ckn,L,chicken,20.75
2015-03-09,bbq_ckn,M,chicken,16.75
2015-03-07,bbq_ckn,L,chicken,20.75
2015-03-07,bbq_ckn,M,chicken,16.75
2015-02-05,bbq_ckn,L,chicken,20.75
2015-03-05,bbq_ckn,S,chicken,12.75
2015-02-05,bbq_ckn,M,chicken,16.75
2015-09-16,bbq_ckn,L,chicken,20.75
2015-02-05,bbq_ckn,L,chicken,20.75
2015-06-18,bbq_ckn,L,chicken,20.75
2015-11-24,bbq_ckn,M,chicken,16.75
2015-03-05,bbq_ckn,M,chicken,16.75
2015-12-09,bbq_ckn,S,chicken,12.75
2015-11-23,bbq_ckn,S,chicken,12.75
2015-02-04,bbq_ckn,S,chicken,12.75
2015-06-18,bbq_ckn,L,chicken,20.75
2015-02-04,bbq_ckn,M,chicken,16.75
2015-11-23,bbq_ckn,M,chicken,16.75
2015-09-01,bbq_ckn,M,chicken,16.75
2015-11-23,bbq_ckn,M,chicken,16.75
2015-07-14,bbq_ckn,S,chicken,12.75
2015-07-14,bbq_ckn,S,chicken,12.75
2015-02-04,bbq_ckn,L,chicken,20.75
2015-03-06,bbq_ckn,S,chicken,12.75
2015-03-06,bbq_ckn,S,chicken,12.75
2015-06-18,bbq_ckn,L,chicken,20.75
2015-07-14,bbq_ckn,S,chicken,12.75
2015-06-17,bbq_ckn,L,chicken,20.75
2015-12-09,bbq_ckn,S,chicken,12.75
2015-03-04,bbq_ckn,M,chicken,16.75
2015-09-01,bbq_ckn,L,chicken,20.75
2015-06-19,bbq_ckn,M,chicken,16.75
2015-03-04,bbq_ckn,L,chicken,20.75
2015-07-14,bbq_ckn,S,chicken,12.75
2015-09-01,bbq_ckn,L,chicken,20.75
2015-06-19,bbq_ckn,L,chicken,20.75
2015-03-05,bbq_ckn,L,chicken,20.75
2015-03-05,bbq_ckn,L,chicken,20.75
2015-03-05,bbq_ckn,S,chicken,12.75
2015-06-18,bbq_ckn,L,chicken,20.75
2015-09-16,bbq_ckn,M,chicken,16.75
2015-09-16,bbq_ckn,L,chicken,20.75
2015-06-18,bbq_ckn,L,chicken,20.75
2015-06-18,bbq_ckn,L,chicken,20.75
2015-06-18,bbq_ckn,L,chicken,20.75
2015-09-01,bbq_ckn,L,chicken,20.75
2015-06-18,bbq_ckn,L,chicken,20.75
2015-11-24,bbq_ckn,S,chicken,12.75
2015-11-23,bbq_ckn,L,chicken,20.75
2015-09-01,bbq_ckn,S,chicken,12.75
2015-12-09,bbq_ckn,L,chicken,20.75
2015-09-17,bbq_ckn,M,chicken,16.75
2015-03-06,bbq_ckn,L,chicken,20.75
2015-03-06,bbq_ckn,L,chicken,20.75
2015-02-04,bbq_ckn,L,chicken,20.75
2015-03-07,bbq_ckn,L,chicken,20.75
2015-11-23,bbq_ckn,M,chicken,16.75
2015-06-17,bbq_ckn,M,chicken,16.75
2015-11-23,bbq_ckn,M,chicken,16.75
2015-07-15,bbq_ckn,S,chicken,12.75
2015-09-01,bbq_ckn,L,chicken,20.75
2015-03-07,bbq_ckn,S,chicken,12.75
2015-02-04,bbq_ckn,S,chicken,12.75
2015-03-07,bbq_ckn,M,chicken,16.75
2015-07-15,bbq_ckn,M,chicken,16.75
2015-03-07,bbq_ckn,M,chicken,16.75
2015-11-23,bbq_ckn,M,chicken,16.75
2015-09-17,bbq_ckn,S,chicken,12.75
2015-08-31,bbq_ckn,M,chicken,16.75
2015-09-17,bbq_ckn,M,chicken,16.75
2015-11-23,bbq_ckn,M,chicken,16.75
2015-03-06,bbq_ckn,S,chicken,12.75
2015-09-17,bbq_ckn,L,chicken,20.75
2015-11-23,bbq_ckn,M,chicken,16.75
2015-03-06,bbq_ckn,M,chicken,16.75
2015-06-17,bbq_ckn,M,chicken,16.75
2015-09-17,bbq_ckn,M,chicken,16.75
2015-02-04,bbq_ckn,M,chicken,16.75
2015-03-06,bbq_ckn,M,chicken,16.75
2015-03-06,bbq_ckn,L,chicken,20.75
2015-07-15,bbq_ckn,L,chicken,20.75
2015-02-04,bbq_ckn,L,chicken,20.75
2015-02-04,bbq_ckn,L,chicken,20.75
2015-11-23,bbq_ckn,S,chicken,12.75
2015-09-01,bbq_ckn,S,chicken,12.75
2015-11-23,bbq_ckn,S,chicken,12.75
2015-07-15,bbq_ckn,S,chicken,12.75
2015-07-15,bbq_ckn,S,chicken,12.75
2015-11-23,bbq_ckn,L,chicken,20.75
2015-02-04,bbq_ckn,S,chicken,12.75
2015-02-04,bbq_ckn,L,chicken,20.75
2015-09-01,bbq_ckn,S,chicken,12.75
2015-12-09,bbq_ckn,L,chicken,20.75
2015-12-06,bbq_ckn,L,chicken,20.75
2015-09-03,bbq_ckn,M,chicken,16.75
2015-06-14,bbq_ckn,M,chicken,16.75
2015-09-05,bbq_ckn,L,chicken,20.75
2015-02-19,bbq_ckn,S,chicken,12.75
2015-12-04,bbq_ckn,M,chicken,16.75
2015-02-13,bbq_ckn,L,chicken,20.75
2015-09-05,bbq_ckn,L,chicken,20.75
2015-09-05,bbq_ckn,M,chicken,16.75
2015-07-06,bbq_ckn,L,chicken,20.75
2015-07-06,bbq_ckn,L,chicken,20.75
2015-12-01,bbq_ckn,L,chicken,20.75
2015-09-09,bbq_ckn,M,chicken,16.75
2015-02-19,bbq_ckn,L,chicken,20.75
2015-07-01,bbq_ckn,M,chicken,16.75
2015-02-19,bbq_ckn,S,chicken,12.75
2015-07-01,bbq_ckn,M,chicken,16.75
2015-12-04,bbq_ckn,M,chicken,16.75
2015-02-13,bbq_ckn,L,chicken,20.75
2015-07-07,bbq_ckn,M,chicken,16.75
2015-11-30,bbq_ckn,M,chicken,16.75
2015-11-30,bbq_ckn,M,chicken,16.75
2015-02-13,bbq_ckn,L,chicken,20.75
2015-02-13,bbq_ckn,L,chicken,20.75
2015-09-09,bbq_ckn,M,chicken,16.75
2015-07-01,bbq_ckn,M,chicken,16.75
2015-09-09,bbq_ckn,L,chicken,20.75
2015-02-18,bbq_ckn,M,chicken,16.75
2015-12-04,bbq_ckn,L,chicken,20.75
2015-02-13,bbq_ckn,M,chicken,16.75
2015-12-01,bbq_ckn,L,chicken,20.75
2015-07-01,bbq_ckn,L,chicken,20.75
2015-12-04,bbq_ckn,S,chicken,12.75
2015-07-01,bbq_ckn,L,chicken,20.75
2015-09-05,bbq_ckn,M,chicken,16.75
2015-07-01,bbq_ckn,M,chicken,16.75
2015-02-19,bbq_ckn,S,chicken,12.75
2015-07-06,bbq_ckn,L,chicken,20.75
2015-02-13,bbq_ckn,S,chicken,12.75
2015-02-19,bbq_ckn,M,chicken,16.75
2015-02-19,bbq_ckn,M,chicken,16.75
2015-07-01,bbq_ckn,L,chicken,20.75
2015-07-06,bbq_ckn,S,chicken,12.75
2015-09-05,bbq_ckn,S,chicken,12.75
2015-07-06,bbq_ckn,M,chicken,16.75
2015-07-06,bbq_ckn,S,chicken,12.75
2015-02-19,bbq_ckn,M,chicken,16.75
2015-07-01,bbq_ckn,L,chicken,20.75
2015-09-12,bbq_ckn,L,chicken,20.75
2015-09-10,bbq_ckn,M,chicken,16.75
2015-11-30,bbq_ckn,L,chicken,20.75
2015-06-30,bbq_ckn,M,chicken,16.75
2015-02-20,bbq_ckn,L,chicken,20.75
2015-02-12,bbq_ckn,M,chicken,16.75
2015-11-30,bbq_ckn,L,chicken,20.75
2015-02-20,bbq_ckn,L,chicken,20.75
2015-02-20,bbq_ckn,S,chicken,12.75
2015-11-30,bbq_ckn,M,chicken,16.75
2015-07-07,bbq_ckn,S,chicken,12.75
2015-06-30,bbq_ckn,L,chicken,20.75
2015-11-30,bbq_ckn,M,chicken,16.75
2015-06-30,bbq_ckn,S,chicken,12.75
2015-11-30,bbq_ckn,S,chicken,12.75
2015-06-30,bbq_ckn,M,chicken,16.75
2015-11-30,bbq_ckn,M,chicken,16.75
2015-11-30,bbq_ckn,S,chicken,12.75
2015-06-29,bbq_ckn,M,chicken,16.75
2015-06-29,bbq_ckn,M,chicken,16.75
2015-07-07,bbq_ckn,L,chicken,20.75
2015-02-12,bbq_ckn,S,chicken,12.75
2015-09-05,bbq_ckn,L,chicken,20.75
2015-06-30,bbq_ckn,L,chicken,20.75
2015-09-05,bbq_ckn,S,chicken,12.75
2015-02-13,bbq_ckn,L,chicken,20.75
2015-11-30,bbq_ckn,M,chicken,16.75
2015-02-20,bbq_ckn,M,chicken,16.75
2015-06-30,bbq_ckn,M,chicken,16.75
2015-07-07,bbq_ckn,L,chicken,20.75
2015-02-13,bbq_ckn,L,chicken,20.75
2015-02-13,bbq_ckn,L,chicken,20.75
2015-02-13,bbq_ckn,L,chicken,20.75
2015-06-30,bbq_ckn,L,chicken,20.75
2015-02-13,bbq_ckn,L,chicken,20.75
2015-02-20,bbq_ckn,S,chicken,12.75
2015-12-04,bbq_ckn,S,chicken,12.75
2015-09-05,bbq_ckn,L,chicken,20.75
2015-11-30,bbq_ckn,M,chicken,16.75
2015-11-30,bbq_ckn,M,chicken,16.75
2015-02-20,bbq_ckn,S,chicken,12.75
2015-06-30,bbq_ckn,M,chicken,16.75
2015-09-10,bbq_ckn,M,chicken,16.75
2015-02-20,bbq_ckn,M,chicken,16.75
2015-09-06,bbq_ckn,S,chicken,12.75
2015-07-06,bbq_ckn,M,chicken,16.75
2015-02-18,bbq_ckn,L,chicken,20.75
2015-02-17,bbq_ckn,M,chicken,16.75
2015-02-17,bbq_ckn,L,chicken,20.75
2015-07-04,bbq_ckn,L,chicken,20.75
2015-07-04,bbq_ckn,M,chicken,16.75
2015-12-02,bbq_ckn,L,chicken,20.75
2015-12-02,bbq_ckn,M,chicken,16.75
2015-12-02,bbq_ckn,L,chicken,20.75
2015-12-03,bbq_ckn,L,chicken,20.75
2015-02-15,bbq_ckn,L,chicken,20.75
2015-09-08,bbq_ckn,M,chicken,16.75
2015-09-08,bbq_ckn,L,chicken,20.75
2015-07-03,bbq_ckn,L,chicken,20.75
2015-07-04,bbq_ckn,L,chicken,20.75
2015-02-14,bbq_ckn,M,chicken,16.75
2015-12-02,bbq_ckn,L,chicken,20.75
2015-02-14,bbq_ckn,L,chicken,20.75
2015-07-05,bbq_ckn,L,chicken,20.75
2015-02-17,bbq_ckn,M,chicken,16.75
2015-02-17,bbq_ckn,S,chicken,12.75
2015-07-03,bbq_ckn,S,chicken,12.75
2015-02-17,bbq_ckn,L,chicken,20.75
2015-07-03,bbq_ckn,L,chicken,20.75
2015-02-14,bbq_ckn,L,chicken,20.75
2015-07-04,bbq_ckn,S,chicken,12.75
2015-12-03,bbq_ckn,S,chicken,12.75
2015-02-15,bbq_ckn,M,chicken,16.75
2015-07-04,bbq_ckn,M,chicken,16.75
2015-02-15,bbq_ckn,L,chicken,20.75
2015-07-04,bbq_ckn,M,chicken,16.75
2015-09-07,bbq_ckn,S,chicken,12.75
2015-07-04,bbq_ckn,S,chicken,12.75
2015-07-04,bbq_ckn,L,chicken,20.75
2015-02-15,bbq_ckn,S,chicken,12.75
2015-09-07,bbq_ckn,M,chicken,16.75
2015-07-04,bbq_ckn,S,chicken,12.75
2015-09-07,bbq_ckn,S,chicken,12.75
2015-02-16,bbq_ckn,M,chicken,16.75
2015-09-07,bbq_ckn,M,chicken,16.75
2015-12-03,bbq_ckn,L,chicken,20.75
2015-09-07,bbq_ckn,S,chicken,12.75
2015-02-16,bbq_ckn,L,chicken,20.75
2015-07-04,bbq_ckn,S,chicken,12.75
2015-02-15,bbq_ckn,L,chicken,20.75
2015-02-14,bbq_ckn,M,chicken,16.75
2015-07-03,bbq_ckn,L,chicken,20.75
2015-12-02,bbq_ckn,M,chicken,16.75
2015-02-14,bbq_ckn,M,chicken,16.75
2015-07-02,bbq_ckn,L,chicken,20.75
2015-09-08,bbq_ckn,L,chicken,20.75
2015-12-04,bbq_ckn,M,chicken,16.75
2015-12-01,bbq_ckn,M,chicken,16.75
2015-02-14,bbq_ckn,L,chicken,20.75
2015-12-01,bbq_ckn,L,chicken,20.75
2015-07-02,bbq_ckn,S,chicken,12.75
2015-09-06,bbq_ckn,M,chicken,16.75
2015-09-08,bbq_ckn,L,chicken,20.75
2015-12-01,bbq_ckn,S,chicken,12.75
2015-02-18,bbq_ckn,S,chicken,12.75
2015-02-14,bbq_ckn,S,chicken,12.75
2015-12-04,bbq_ckn,L,chicken,20.75
2015-02-14,bbq_ckn,L,chicken,20.75
2015-07-02,bbq_ckn,L,chicken,20.75
2015-02-18,bbq_ckn,M,chicken,16.75
2015-12-01,bbq_ckn,S,chicken,12.75
2015-02-14,bbq_ckn,L,chicken,20.75
2015-07-06,bbq_ckn,L,chicken,20.75
2015-07-03,bbq_ckn,L,chicken,20.75
2015-07-03,bbq_ckn,S,chicken,12.75
2015-07-03,bbq_ckn,M,chicken,16.75
2015-07-05,bbq_ckn,L,chicken,20.75
2015-12-03,bbq_ckn,S,chicken,12.75
2015-09-08,bbq_ckn,L,chicken,20.75
2015-02-14,bbq_ckn,S,chicken,12.75
2015-07-03,bbq_ckn,L,chicken,20.75
2015-07-03,bbq_ckn,L,chicken,20.75
2015-09-08,bbq_ckn,L,chicken,20.75
2015-02-17,bbq_ckn,M,chicken,16.75
2015-12-03,bbq_ckn,M,chicken,16.75
2015-02-17,bbq_ckn,M,chicken,16.75
2015-12-04,bbq_ckn,L,chicken,20.75
2015-02-17,bbq_ckn,L,chicken,20.75
2015-07-03,bbq_ckn,S,chicken,12.75
2015-12-02,bbq_ckn,L,chicken,20.75
2015-09-06,bbq_ckn,S,chicken,12.75
2015-07-03,bbq_ckn,L,chicken,20.75
2015-07-05,bbq_ckn,L,chicken,20.75
2015-07-03,bbq_ckn,M,chicken,16.75
2015-02-18,bbq_ckn,S,chicken,12.75
2015-12-05,bbq_ckn,M,chicken,16.75
2015-09-10,bbq_ckn,L,chicken,20.75
2015-11-30,bbq_ckn,M,chicken,16.75
2015-02-10,bbq_ckn,L,chicken,20.75
2015-06-26,bbq_ckn,L,chicken,20.75
2015-02-24,bbq_ckn,L,chicken,20.75
2015-09-11,bbq_ckn,L,chicken,20.75
2015-02-10,bbq_ckn,L,chicken,20.75
2015-09-11,bbq_ckn,S,chicken,12.75
2015-02-24,bbq_ckn,L,chicken,20.75
2015-02-24,bbq_ckn,L,chicken,20.75
2015-06-26,bbq_ckn,M,chicken,16.75
2015-06-26,bbq_ckn,M,chicken,16.75
2015-06-26,bbq_ckn,M,chicken,16.75
2015-06-26,bbq_ckn,S,chicken,12.75
2015-11-27,bbq_ckn,L,chicken,20.75
2015-09-04,bbq_ckn,L,chicken,20.75
2015-11-27,bbq_ckn,M,chicken,16.75
2015-11-27,bbq_ckn,M,chicken,16.75
2015-02-24,bbq_ckn,S,chicken,12.75
2015-06-26,bbq_ckn,M,chicken,16.75
2015-07-10,bbq_ckn,L,chicken,20.75
2015-09-04,bbq_ckn,M,chicken,16.75
2015-06-26,bbq_ckn,S,chicken,12.75
2015-12-06,bbq_ckn,M,chicken,16.75
2015-07-09,bbq_ckn,L,chicken,20.75
2015-06-27,bbq_ckn,L,chicken,20.75
2015-06-27,bbq_ckn,S,chicken,12.75
2015-06-27,bbq_ckn,L,chicken,20.75
2015-06-27,bbq_ckn,M,chicken,16.75
2015-06-27,bbq_ckn,L,chicken,20.75
2015-11-28,bbq_ckn,L,chicken,20.75
2015-02-10,bbq_ckn,L,chicken,20.75
2015-06-27,bbq_ckn,M,chicken,16.75
2015-02-10,bbq_ckn,M,chicken,16.75
2015-09-04,bbq_ckn,S,chicken,12.75
2015-09-04,bbq_ckn,M,chicken,16.75
2015-07-09,bbq_ckn,M,chicken,16.75
2015-09-11,bbq_ckn,M,chicken,16.75
2015-07-10,bbq_ckn,S,chicken,12.75
2015-02-24,bbq_ckn,M,chicken,16.75
2015-02-24,bbq_ckn,S,chicken,12.75
2015-07-10,bbq_ckn,S,chicken,12.75
2015-02-24,bbq_ckn,L,chicken,20.75
2015-12-06,bbq_ckn,L,chicken,20.75
2015-09-11,bbq_ckn,L,chicken,20.75
2015-06-26,bbq_ckn,L,chicken,20.75
2015-07-10,bbq_ckn,M,chicken,16.75
2015-06-26,bbq_ckn,L,chicken,20.75
2015-09-04,bbq_ckn,M,chicken,16.75
2015-07-10,bbq_ckn,S,chicken,12.75
2015-02-09,bbq_ckn,L,chicken,20.75
2015-11-27,bbq_ckn,L,chicken,20.75
2015-09-03,bbq_ckn,L,chicken,20.75
2015-06-25,bbq_ckn,S,chicken,12.75
2015-02-09,bbq_ckn,M,chicken,16.75
2015-02-25,bbq_ckn,S,chicken,12.75
2015-06-25,bbq_ckn,M,chicken,16.75
2015-11-27,bbq_ckn,L,chicken,20.75
2015-06-25,bbq_ckn,M,chicken,16.75
2015-09-03,bbq_ckn,M,chicken,16.75
2015-02-09,bbq_ckn,M,chicken,16.75
2015-02-09,bbq_ckn,M,chicken,16.75
2015-11-27,bbq_ckn,M,chicken,16.75
2015-12-06,bbq_ckn,S,chicken,12.75
